fname,label,manually_verified
7c611dd7.wav,Squeak,1
7c3f7dda.wav,Telephone,1
7c1cccaa.wav,Harmonica,1
7c07d6ac.wav,Double_bass,1
7bce7d7c.wav,Acoustic_guitar,1
7bc4dab0.wav,Trumpet,1
7bbc5503.wav,Tearing,1
7bb60688.wav,Computer_keyboard,1
7b8e73b7.wav,Fireworks,1
7b8874c3.wav,Electric_piano,1
7b766793.wav,Snare_drum,1
7b6b328f.wav,Saxophone,1
7b6a119e.wav,Violin_or_fiddle,1
7b631ab5.wav,Tearing,1
7b5777f2.wav,Saxophone,1
7b4e4ea4.wav,Glockenspiel,1
7b460e46.wav,Violin_or_fiddle,1
7b085710.wav,Trumpet,1
7b07c16f.wav,Gong,1
7af0f234.wav,Flute,1
7ae6096a.wav,Gong,1
7ab5800d.wav,Meow,1
7aa93bef.wav,Snare_drum,1
7a8cd995.wav,Squeak,1
7a80327b.wav,Clarinet,1
7a7a59fd.wav,Glockenspiel,1
7a61b4f2.wav,Computer_keyboard,1
7a5a8e6a.wav,Flute,1
7a515659.wav,Meow,1
7a458eec.wav,Saxophone,1
7a431157.wav,Oboe,1
7a397092.wav,Trumpet,1
7a392ab8.wav,Fireworks,1
7a20c7f1.wav,Gunshot_or_gunfire,1
7a18ea6f.wav,Scissors,1
7a002442.wav,Finger_snapping,1
79e99e49.wav,Fireworks,1
7996c815.wav,Glockenspiel,1
799055b8.wav,Meow,1
798d6d5e.wav,Cough,1
798d03b7.wav,Fart,1
798b33e8.wav,Acoustic_guitar,1
79753d0c.wav,Saxophone,1
796c25a1.wav,Violin_or_fiddle,1
794e4a17.wav,Burping_or_eructation,1
794b500a.wav,Fireworks,1
7936731d.wav,Tearing,1
791648dc.wav,Double_bass,1
78fa599e.wav,Drawer_open_or_close,1
78f90b0f.wav,Squeak,1
78f43145.wav,Gong,1
78f34b3a.wav,Cough,1
78e952a2.wav,Laughter,1
78a86075.wav,Saxophone,1
788d34f0.wav,Tearing,1
787cf41f.wav,Scissors,1
786ee883.wav,Bark,1
786b9250.wav,Drawer_open_or_close,1
784920ab.wav,Applause,1
783bfebc.wav,Tambourine,1
78257899.wav,Computer_keyboard,1
781e92e0.wav,Violin_or_fiddle,1
781e81a8.wav,Fireworks,1
781df1a2.wav,Violin_or_fiddle,1
78182721.wav,Snare_drum,1
77e64c77.wav,Hi-hat,1
77b4d585.wav,Fireworks,1
77ab589f.wav,Harmonica,1
779b0487.wav,Squeak,1
77782997.wav,Gunshot_or_gunfire,1
7773d933.wav,Chime,1
77733fc4.wav,Writing,1
7761c964.wav,Electric_piano,1
77262330.wav,Drawer_open_or_close,1
7715ff41.wav,Microwave_oven,1
76ffffa8.wav,Applause,1
76fdce1b.wav,Clarinet,1
76f2268a.wav,Violin_or_fiddle,1
76ec7b17.wav,Oboe,1
76e56ba9.wav,Double_bass,1
76e07b91.wav,Clarinet,1
76d09788.wav,Keys_jangling,1
76caa735.wav,Saxophone,1
76c64431.wav,Gunshot_or_gunfire,1
76bd2f27.wav,Laughter,1
7694aa91.wav,Oboe,1
76809014.wav,Tearing,1
767c9e2d.wav,Violin_or_fiddle,1
767a04cf.wav,Microwave_oven,1
7671c7ca.wav,Writing,1
7666c60c.wav,Cowbell,1
761c61b6.wav,Drawer_open_or_close,1
761aa8c0.wav,Telephone,1
76186def.wav,Fart,1
75fc7407.wav,Tambourine,1
75f988e6.wav,Acoustic_guitar,1
75f5180e.wav,Scissors,1
75ae3ed3.wav,Electric_piano,1
75976fda.wav,Burping_or_eructation,1
756fc6fa.wav,Cello,1
756f3b73.wav,Keys_jangling,1
756c0e90.wav,Computer_keyboard,1
75632585.wav,Flute,1
755b7792.wav,Bass_drum,1
75552c90.wav,Oboe,1
754c5a8a.wav,Oboe,1
754be109.wav,Laughter,1
75498e93.wav,Cough,1
754667cd.wav,Meow,1
751032c2.wav,Tearing,1
750c0beb.wav,Electric_piano,1
7506dcc4.wav,Acoustic_guitar,1
74de8588.wav,Keys_jangling,1
74d3f71d.wav,Violin_or_fiddle,1
74cfa1eb.wav,Clarinet,1
74c75bde.wav,Cowbell,1
748c5f3b.wav,Saxophone,1
74892199.wav,Shatter,1
74837e3d.wav,Tambourine,1
747bf6fc.wav,Gunshot_or_gunfire,1
7472b44c.wav,Flute,1
7470b8d2.wav,Glockenspiel,1
7470ab2c.wav,Saxophone,1
745db112.wav,Chime,1
7453efda.wav,Squeak,1
744f0497.wav,Knock,1
743ae0f9.wav,Cello,1
743059bb.wav,Harmonica,1
74260c71.wav,Gunshot_or_gunfire,1
7413ebcb.wav,Cowbell,1
740e5bb7.wav,Clarinet,1
73ffc53f.wav,Clarinet,1
73e548a5.wav,Violin_or_fiddle,1
73e326ec.wav,Applause,1
73bbabf9.wav,Cowbell,1
7396e929.wav,Snare_drum,1
7390ae7a.wav,Burping_or_eructation,1
73840309.wav,Saxophone,1
737b7050.wav,Computer_keyboard,1
737a9052.wav,Fart,1
736ec991.wav,Gunshot_or_gunfire,1
73677128.wav,Hi-hat,1
73608822.wav,Cough,1
7352e858.wav,Scissors,1
7352e28f.wav,Saxophone,1
7351502a.wav,Saxophone,1
73508c62.wav,Harmonica,1
731f0692.wav,Double_bass,1
730434e2.wav,Flute,1
73028179.wav,Bass_drum,1
72f47548.wav,Gunshot_or_gunfire,1
72ef8755.wav,Keys_jangling,1
72de958e.wav,Microwave_oven,1
72dd13f1.wav,Cough,1
7281b2db.wav,Tambourine,1
72807ff9.wav,Gong,1
727f6a7f.wav,Knock,1
727f104d.wav,Gunshot_or_gunfire,1
727cc413.wav,Computer_keyboard,1
72761275.wav,Keys_jangling,1
7262a499.wav,Bark,1
7261a227.wav,Hi-hat,1
72451929.wav,Shatter,1
721fade5.wav,Trumpet,1
72118430.wav,Harmonica,1
71fbfed6.wav,Cough,1
71fb2237.wav,Applause,1
71ed6f46.wav,Saxophone,1
71e52061.wav,Violin_or_fiddle,1
71cf40e4.wav,Telephone,1
71c6451f.wav,Clarinet,1
71c58e84.wav,Clarinet,1
71a45cb8.wav,Gunshot_or_gunfire,1
7187cb86.wav,Violin_or_fiddle,1
7171c678.wav,Fart,1
7155df7f.wav,Shatter,1
710d8919.wav,Oboe,1
70fe372a.wav,Saxophone,1
70f8a784.wav,Keys_jangling,1
70d31f98.wav,Tambourine,1
70ca9c77.wav,Acoustic_guitar,1
70c00511.wav,Saxophone,1
70b55fc4.wav,Gong,1
70a8869f.wav,Knock,1
70a2e253.wav,Clarinet,1
7076e8e6.wav,Hi-hat,1
706c9a51.wav,Acoustic_guitar,1
704d6fc7.wav,Fart,1
70231b6a.wav,Saxophone,1
7017f924.wav,Electric_piano,1
6fda26fc.wav,Finger_snapping,1
6fd3cd15.wav,Flute,1
6fca680b.wav,Snare_drum,1
6fb7bc8c.wav,Harmonica,1
6f9e6ffa.wav,Microwave_oven,1
6f71c89b.wav,Burping_or_eructation,1
6f7162b1.wav,Bass_drum,1
6f6e15ce.wav,Tearing,1
6f37f0d4.wav,Cough,1
6efbaf90.wav,Double_bass,1
6ef82473.wav,Flute,1
6ee9f703.wav,Violin_or_fiddle,1
6ec2fca8.wav,Harmonica,1
6ec13858.wav,Harmonica,1
6ebe3f62.wav,Applause,1
6eb59008.wav,Violin_or_fiddle,1
6e910230.wav,Glockenspiel,1
6e863d5c.wav,Keys_jangling,1
6e7d5f74.wav,Fireworks,1
6e595f4e.wav,Trumpet,1
6e5088de.wav,Shatter,1
6e1f6a82.wav,Double_bass,1
6df575aa.wav,Violin_or_fiddle,1
6df2f14c.wav,Chime,1
6dea9b11.wav,Hi-hat,1
6de38680.wav,Harmonica,1
6dd8c59b.wav,Violin_or_fiddle,1
6dc525e7.wav,Drawer_open_or_close,1
6daab86c.wav,Saxophone,1
6d8620e6.wav,Cowbell,1
6d7b7a40.wav,Harmonica,1
6d717c18.wav,Keys_jangling,1
6d3e8659.wav,Cowbell,1
6d3722db.wav,Gong,1
6d36591b.wav,Gong,1
6d21ad67.wav,Bass_drum,1
6d01bc2c.wav,Knock,1
6ceab67a.wav,Saxophone,1
6ce9cbde.wav,Telephone,1
6ce430d2.wav,Trumpet,1
6cd42ef4.wav,Knock,1
6ccf7c29.wav,Meow,1
6ccdd42c.wav,Scissors,1
6ca5f5d1.wav,Electric_piano,1
6c98c870.wav,Harmonica,1
6c9269c5.wav,Fireworks,1
6c6ca429.wav,Laughter,1
6c329938.wav,Flute,1
6c1434df.wav,Telephone,1
6bfe3806.wav,Fart,1
6bcf61c1.wav,Gong,1
6bc128c5.wav,Cough,1
6b9e155a.wav,Scissors,1
6b93b48a.wav,Double_bass,1
6b9224c7.wav,Microwave_oven,1
6b90ade1.wav,Saxophone,1
6b75921d.wav,Gong,1
6b64661f.wav,Electric_piano,1
6b5b36b2.wav,Microwave_oven,1
6b535a04.wav,Violin_or_fiddle,1
6b3dd35c.wav,Squeak,1
6b31bc93.wav,Trumpet,1
6b27a847.wav,Flute,1
6b192226.wav,Fireworks,1
6b15affb.wav,Harmonica,1
6affd3c0.wav,Knock,1
6aff0c16.wav,Trumpet,1
6afc5c3b.wav,Harmonica,1
6ad73ffc.wav,Applause,1
6ace1661.wav,Drawer_open_or_close,1
6ab76c9a.wav,Clarinet,1
6aaff359.wav,Saxophone,1
6aac58ab.wav,Keys_jangling,1
6aa01975.wav,Bus,1
6a96272b.wav,Bass_drum,1
6a959176.wav,Telephone,1
6a92ed21.wav,Drawer_open_or_close,1
6a8dce61.wav,Saxophone,1
6a887ffa.wav,Meow,1
6a8869c5.wav,Telephone,1
6a7ea03a.wav,Writing,1
6a6f35fd.wav,Tambourine,1
6a6c66b2.wav,Telephone,1
6a63dd77.wav,Saxophone,1
6a62bb15.wav,Telephone,1
6a609889.wav,Trumpet,1
6a353424.wav,Snare_drum,1
6a2eca0f.wav,Scissors,1
6a2db40a.wav,Gong,1
6a210ffa.wav,Cello,1
6a1b4c44.wav,Laughter,1
6a0f3e43.wav,Laughter,1
6a037ddf.wav,Flute,1
69ff0330.wav,Electric_piano,1
69e18f96.wav,Violin_or_fiddle,1
69d68dae.wav,Telephone,1
69d3da4e.wav,Gunshot_or_gunfire,1
69c41690.wav,Violin_or_fiddle,1
69af03c3.wav,Saxophone,1
69a6c4a9.wav,Tearing,1
6994bf26.wav,Violin_or_fiddle,1
699385f4.wav,Cello,1
699044df.wav,Cello,1
6987863b.wav,Flute,1
69243c5c.wav,Laughter,1
691c7f02.wav,Finger_snapping,1
69175165.wav,Cough,1
690d3746.wav,Shatter,1
690a6466.wav,Gunshot_or_gunfire,1
68e1a3e9.wav,Snare_drum,1
68ca0f14.wav,Keys_jangling,1
68c2f93c.wav,Bus,1
689af02b.wav,Tearing,1
689aa181.wav,Cello,1
685b5c1f.wav,Saxophone,1
68589f79.wav,Violin_or_fiddle,1
68532fcb.wav,Fart,1
682cd1a9.wav,Cowbell,1
6828f1a3.wav,Bus,1
6821edb0.wav,Drawer_open_or_close,1
67f5ced8.wav,Clarinet,1
67ed3008.wav,Acoustic_guitar,1
67e80e0a.wav,Violin_or_fiddle,1
67d86f23.wav,Saxophone,1
67841fc1.wav,Saxophone,1
67822329.wav,Electric_piano,1
673defaf.wav,Acoustic_guitar,1
67186290.wav,Gong,1
670b77c7.wav,Squeak,1
67066eb2.wav,Meow,1
67013df6.wav,Violin_or_fiddle,1
66fe50dc.wav,Saxophone,1
66bf4fa3.wav,Tambourine,1
66be15fd.wav,Flute,1
66b3d587.wav,Glockenspiel,1
66a5b9fb.wav,Violin_or_fiddle,1
668721df.wav,Saxophone,1
667cc6dc.wav,Telephone,1
6658b3bb.wav,Burping_or_eructation,1
664e211b.wav,Gunshot_or_gunfire,1
65d277f3.wav,Flute,1
65c0c1ce.wav,Microwave_oven,1
65b299e9.wav,Microwave_oven,1
65a465a3.wav,Fart,1
659763f7.wav,Violin_or_fiddle,1
6563610a.wav,Saxophone,1
655d948e.wav,Tambourine,1
653a8a45.wav,Cowbell,1
651b5dcd.wav,Microwave_oven,1
651633e2.wav,Clarinet,1
64edfb51.wav,Violin_or_fiddle,1
64d8d4a7.wav,Flute,1
64d55bd8.wav,Chime,1
64af554f.wav,Gunshot_or_gunfire,1
6496bf6a.wav,Flute,1
647aac41.wav,Finger_snapping,1
6475a738.wav,Violin_or_fiddle,1
64618683.wav,Laughter,1
645efe85.wav,Violin_or_fiddle,1
644cfbc8.wav,Flute,1
642be2ef.wav,Microwave_oven,1
642ad7e4.wav,Double_bass,1
642aba58.wav,Violin_or_fiddle,1
6412f485.wav,Bark,1
63f027d8.wav,Microwave_oven,1
63e0ab2c.wav,Bass_drum,1
63de87b8.wav,Shatter,1
63dd0f23.wav,Bus,1
63cbe774.wav,Harmonica,1
63c8e4c6.wav,Saxophone,1
63a02506.wav,Microwave_oven,1
639a04af.wav,Trumpet,1
639573a0.wav,Computer_keyboard,1
63874688.wav,Scissors,1
6385ecf9.wav,Hi-hat,1
637a26b1.wav,Cowbell,1
6366c230.wav,Violin_or_fiddle,1
63309041.wav,Laughter,1
630ad55a.wav,Hi-hat,1
62ff9fde.wav,Cello,1
62ff8e49.wav,Drawer_open_or_close,1
62a95b92.wav,Finger_snapping,1
62a22795.wav,Meow,1
62992353.wav,Computer_keyboard,1
629684be.wav,Gong,1
62871552.wav,Bus,1
627099f7.wav,Saxophone,1
626de1cb.wav,Saxophone,1
623bc3fe.wav,Fart,1
62292efc.wav,Acoustic_guitar,1
6228bc8b.wav,Flute,1
620dbdce.wav,Saxophone,1
61f83028.wav,Finger_snapping,1
61f21edf.wav,Saxophone,1
61e4de0f.wav,Saxophone,1
61c9c7ad.wav,Applause,1
61c914b1.wav,Flute,1
61c7235b.wav,Computer_keyboard,1
61bee671.wav,Acoustic_guitar,1
61923d5b.wav,Scissors,1
616ff2dc.wav,Saxophone,1
616e8c33.wav,Violin_or_fiddle,1
615e3011.wav,Microwave_oven,1
61461f89.wav,Knock,1
6144e686.wav,Gunshot_or_gunfire,1
613f92d5.wav,Violin_or_fiddle,1
612a9f1a.wav,Cello,1
612702c3.wav,Hi-hat,1
611c548e.wav,Finger_snapping,1
60f6a04e.wav,Glockenspiel,1
60f481f8.wav,Violin_or_fiddle,1
60e178b0.wav,Cough,1
60cccafc.wav,Harmonica,1
60ac28c4.wav,Drawer_open_or_close,1
6085c41b.wav,Chime,1
60541059.wav,Cowbell,1
604e28b1.wav,Cough,1
6032d510.wav,Finger_snapping,1
600fe305.wav,Applause,1
5ff4377d.wav,Oboe,1
5fe07b4b.wav,Tambourine,1
5fa41f28.wav,Burping_or_eructation,1
5f934315.wav,Cough,1
5f7dd0fb.wav,Hi-hat,1
5f75b9cf.wav,Violin_or_fiddle,1
5f6e7a2f.wav,Telephone,1
5f59933f.wav,Saxophone,1
5f4ede60.wav,Applause,1
5f3186c8.wav,Microwave_oven,1
5f20684f.wav,Cough,1
5f0dc8e4.wav,Saxophone,1
5f011d45.wav,Finger_snapping,1
5ef1bff4.wav,Gunshot_or_gunfire,1
5ee394ce.wav,Tambourine,1
5ed0b693.wav,Finger_snapping,1
5ec7ad26.wav,Hi-hat,1
5ebdb1a8.wav,Squeak,1
5eb9ae02.wav,Scissors,1
5eadbc6d.wav,Double_bass,1
5e993cd0.wav,Bus,1
5e92ec3d.wav,Saxophone,1
5e879961.wav,Meow,1
5e78e47e.wav,Scissors,1
5e6b34b1.wav,Electric_piano,1
5e5bca7a.wav,Cello,1
5e5a6215.wav,Cowbell,1
5e4477e9.wav,Cello,1
5e2d18d7.wav,Fireworks,1
5e28a9a2.wav,Electric_piano,1
5e2417a2.wav,Saxophone,1
5de123c3.wav,Clarinet,1
5dd6875c.wav,Violin_or_fiddle,1
5dc063db.wav,Fireworks,1
5dbd6915.wav,Violin_or_fiddle,1
5da2c965.wav,Tambourine,1
5d9ca598.wav,Snare_drum,1
5d946c59.wav,Squeak,1
5d9331ab.wav,Gong,1
5d91fae1.wav,Violin_or_fiddle,1
5d826a12.wav,Flute,1
5d79776e.wav,Acoustic_guitar,1
5d73ee6f.wav,Flute,1
5d72f4ed.wav,Keys_jangling,1
5d6805e8.wav,Telephone,1
5d59e42c.wav,Clarinet,1
5d4ffe7f.wav,Shatter,1
5d4f8187.wav,Saxophone,1
5d43f0e7.wav,Cello,1
5d17ef9b.wav,Gunshot_or_gunfire,1
5d108bb1.wav,Bass_drum,1
5d040c3b.wav,Flute,1
5cfd1f2c.wav,Oboe,1
5cfa0135.wav,Flute,1
5cf8c92f.wav,Cough,1
5cf7a39a.wav,Telephone,1
5ce40b1b.wav,Snare_drum,1
5cd6e4e1.wav,Cough,1
5cd59c4c.wav,Scissors,1
5cb41a13.wav,Glockenspiel,1
5c981f32.wav,Flute,1
5c777e46.wav,Microwave_oven,1
5c634a3f.wav,Flute,1
5c61d6dc.wav,Telephone,1
5c5f3234.wav,Harmonica,1
5c59741d.wav,Snare_drum,1
5c45190e.wav,Oboe,1
5c34af23.wav,Keys_jangling,1
5c33d972.wav,Snare_drum,1
5c28b9e6.wav,Burping_or_eructation,1
5c248a1b.wav,Shatter,1
5c232d44.wav,Bus,1
5c1bd24c.wav,Violin_or_fiddle,1
5c129ffe.wav,Telephone,1
5c123193.wav,Gunshot_or_gunfire,1
5c04ac97.wav,Chime,1
5bd61d06.wav,Gunshot_or_gunfire,1
5bbe4eb9.wav,Bus,1
5bb1e9bd.wav,Gong,1
5bb17ecc.wav,Telephone,1
5bad1306.wav,Violin_or_fiddle,1
5b878f47.wav,Gong,1
5b38a3e7.wav,Harmonica,1
5b2d8050.wav,Shatter,1
5b01d7c2.wav,Saxophone,1
5ad06e75.wav,Saxophone,1
5abd04cc.wav,Telephone,1
5aa8b633.wav,Meow,1
5aa575b7.wav,Gunshot_or_gunfire,1
5a963555.wav,Harmonica,1
5a7fc70d.wav,Bus,1
5a7b83fb.wav,Gunshot_or_gunfire,1
5a4089a3.wav,Applause,1
5a3deddf.wav,Chime,1
5a3331db.wav,Fireworks,1
5a197d64.wav,Gunshot_or_gunfire,1
5a017c12.wav,Burping_or_eructation,1
59ee6ca1.wav,Cello,1
59ddf3d0.wav,Oboe,1
59b3f32e.wav,Shatter,1
59a59541.wav,Saxophone,1
5993af35.wav,Harmonica,1
5983506e.wav,Trumpet,1
597d7401.wav,Fireworks,1
597b3c23.wav,Gunshot_or_gunfire,1
5967f16c.wav,Keys_jangling,1
595c191d.wav,Double_bass,1
595a7854.wav,Knock,1
595a4fba.wav,Electric_piano,1
5950780e.wav,Electric_piano,1
594f603c.wav,Writing,1
5935d5bd.wav,Telephone,1
591cf4c2.wav,Saxophone,1
591a127b.wav,Cough,1
590e3117.wav,Oboe,1
590dde92.wav,Oboe,1
58fec070.wav,Violin_or_fiddle,1
58f8c3db.wav,Clarinet,1
58d5cc06.wav,Tearing,1
58d59768.wav,Saxophone,1
58d529c0.wav,Harmonica,1
58ce33ad.wav,Laughter,1
58bb9548.wav,Trumpet,1
589e5196.wav,Hi-hat,1
588bf7ad.wav,Glockenspiel,1
587ee95e.wav,Oboe,1
587a5906.wav,Scissors,1
58724448.wav,Saxophone,1
586d03f8.wav,Saxophone,1
586cbe20.wav,Computer_keyboard,1
585c9c8c.wav,Acoustic_guitar,1
5854ea8d.wav,Scissors,1
581afa20.wav,Knock,1
5802940e.wav,Applause,1
5801a5b3.wav,Oboe,1
57f97997.wav,Saxophone,1
5791b221.wav,Drawer_open_or_close,1
5783d462.wav,Trumpet,1
57789a2d.wav,Saxophone,1
5764480b.wav,Clarinet,1
575c3286.wav,Scissors,1
575c17a1.wav,Finger_snapping,1
57540a22.wav,Burping_or_eructation,1
575336af.wav,Flute,1
5742568e.wav,Glockenspiel,1
57307037.wav,Hi-hat,1
570742db.wav,Cello,1
56fa2d08.wav,Burping_or_eructation,1
56f6f5a1.wav,Knock,1
56ebef58.wav,Computer_keyboard,1
56e79c6f.wav,Violin_or_fiddle,1
56bfa515.wav,Tearing,1
569ee690.wav,Bark,1
568f4336.wav,Chime,1
5689818f.wav,Cello,1
566f0926.wav,Gunshot_or_gunfire,1
5668c2ab.wav,Gong,1
565f3ee2.wav,Bass_drum,1
565d4f5a.wav,Glockenspiel,1
564f1a49.wav,Gong,1
5644beb8.wav,Bass_drum,1
562d93f5.wav,Flute,1
561d33d3.wav,Snare_drum,1
560506a1.wav,Gunshot_or_gunfire,1
55dd4e7c.wav,Bus,1
55d60bf0.wav,Trumpet,1
55d52a69.wav,Flute,1
55b7b452.wav,Meow,1
55aed1da.wav,Fireworks,1
558a13e0.wav,Clarinet,1
55822aae.wav,Acoustic_guitar,1
5554d95d.wav,Cowbell,1
5543631a.wav,Saxophone,1
553245ef.wav,Electric_piano,1
55087d4d.wav,Oboe,1
5506629f.wav,Clarinet,1
5503e01b.wav,Keys_jangling,1
54f4ed65.wav,Bark,1
54e0f1a8.wav,Electric_piano,1
54db602f.wav,Tearing,1
54c69259.wav,Computer_keyboard,1
54bb57af.wav,Cello,1
54ac3fe7.wav,Violin_or_fiddle,1
54869db1.wav,Chime,1
54777c28.wav,Acoustic_guitar,1
54679e2a.wav,Squeak,1
546416c0.wav,Bark,1
544f3b23.wav,Acoustic_guitar,1
543e2e44.wav,Laughter,1
542cab4b.wav,Cowbell,1
542bb157.wav,Writing,1
540cd3bc.wav,Bass_drum,1
540226e3.wav,Cough,1
53fd8788.wav,Trumpet,1
53d2b678.wav,Tearing,1
53d1ed2b.wav,Cello,1
53c221b6.wav,Flute,1
53bce2b7.wav,Knock,1
5398dcd3.wav,Violin_or_fiddle,1
5388d14d.wav,Saxophone,1
537b400b.wav,Oboe,1
5365903a.wav,Gunshot_or_gunfire,1
5356d361.wav,Shatter,1
531a3044.wav,Telephone,1
530ff8db.wav,Electric_piano,1
52ef7355.wav,Trumpet,1
52e54bdd.wav,Bass_drum,1
